Saguaro ID,Year,Height in Inches,Growth in Inches
5504,2006,16.5,3
5504,2007,19.5,2.5
5504,2008,22,3.5
5504,2009,25.5,1.5
5505,1991,4.125,0.495
5505,1992,4.62,0.88
5505,1993,5.5,1
5505,1994,6.5,0.88
5505,1995,7.38,0.87
5505,1996,8.25,2
5505,1997,10.25,1.875
5505,1998,12.125,2.75
5505,1999,14.875,0.625
5505,2000,15.5,5.5
5505,2001,21,2.5
5505,2002,23.5,2
5505,2003,25.5,3.75
5505,2004,29.25,2.5
5505,2005,31.75,2.75
5505,2006,34.5,3.5
5505,2007,38,3.5
5505,2008,41.5,4.25
5505,2009,45.75,3.75
5506,1991,3.875,0.625
5506,1992,4.5,0.88
5506,1993,5.38,1.49
5506,1994,6.87,1.38
5506,1995,8.25,1.25
5506,1996,9.5,1.5
5506,1997,11,0.5
5506,1998,11.5,1.75
5506,1999,13.25,1.75
5506,2000,15,2
5506,2001,17,1.5
5506,2002,18.5,1.75
5506,2003,20.25,2.25
5506,2004,22.5,1.5
5506,2005,24,2.75
5506,2006,26.75,3.5
5506,2007,30.25,3.5
5506,2008,33.75,3.75
5506,2009,37.5,2.75
5507,1991,2.75,0.12
5507,1992,2.87,1.13
5507,1993,4,1.12
5507,1994,5.12,1.63
5507,1995,6.75,1.75
5507,1996,8.5,3.25
5507,1997,11.75,2
5507,1998,13.75,1.5
5507,1999,15.25,2.25
5507,2000,17.5,3.75
5507,2001,21.25,4
5507,2002,25.25,2.5
5507,2003,27.75,3.75
5507,2004,31.5,4.5
5507,2005,36,4.25
5507,2006,40.25,4.75
5507,2007,45,3.75
5507,2008,48.75,7.25
5507,2009,56,6
5508,1991,2.5,0.88
5508,1992,3.38,1
5508,1993,4.38,0.49
5508,1994,4.87,1.255
5508,1995,6.125,-0.125
5509,1991,4.625,0.755
5509,1992,5.38,1
5509,1993,6.38,1.62
5509,1994,8,0
5509,1995,8,1.87
5509,1996,9.87,2.88
5509,1997,12.75,1.625
5509,1998,14.375,2.125
5509,1999,16.5,3.75
5509,2000,20.25,3.5
5509,2001,23.75,3.75
5509,2002,27.5,3.25
5509,2003,30.75,2.25
5509,2004,33,3
5509,2005,36,1.5
5509,2006,37.5,5
5509,2007,42.5,4.5
5509,2008,47,4.25
5509,2009,51.25,2.5
5510,1991,6.125,1.495
5510,1992,7.62,0.63
5510,1993,8.25,0.87
5510,1994,9.12,2.13
5510,1995,11.25,2.25
5510,1996,13.5,1.875
5510,1997,15.375,2.75
5510,1998,18.125,1.375
5510,1999,19.5,4.5
5510,2000,24,4
5510,2001,28,2.25
5510,2002,30.25,2.25
5510,2003,32.5,5.25
5510,2004,37.75,3.75
5510,2005,41.5,5.25
5510,2006,46.75,5.75
5510,2007,52.5,7.25
5510,2008,59.75,5.75
5511,1991,5.5,0.88
5511,1992,6.38,0.87
5511,1993,7.25,0.75
5511,1994,8,1.875
5511,1995,9.875,1.505
5511,1996,11.38,1.62
5511,1997,13,1.25
5511,1998,14.25,1.75
5511,1999,16,1.5
5511,2000,17.5,3.5
5511,2001,21,1.75
5511,2002,22.75,1.5
5511,2003,24.25,3.25
5511,2004,27.5,2
5511,2005,29.5,2.5
5511,2006,32,3
5511,2007,35,4
5511,2008,39,4
5511,2009,43,4.25
5512,1991,2.25,0.62
5512,1992,2.87,0.38
5512,1993,3.25,0.62
5514,1991,3.625,0.875
5514,1992,4.5,1.37
5514,1993,5.87,-0.25
5515,1991,3.375,0.495
5515,1992,3.87,0.88
5515,1993,4.75,0.87
5515,1994,5.62,0.63
5515,1995,6.25,0.87
5515,1996,7.12,0.38
5515,1997,7.5,1.375
5515,1998,8.875,2.125
5515,1999,11,0.75
5515,2000,11.75,1.75
5515,2001,13.5,1.75
5515,2002,15.25,2.75
5515,2003,18,2
5515,2004,20,3
5515,2005,23,2.5
5515,2006,25.5,3
5515,2007,28.5,4
5515,2008,32.5,4.5
5515,2009,37,2.25
5516,1991,7.5,0.75
5516,1992,8.25,1.62
5516,1993,9.87,0.88
5516,1994,10.75,1.125
5516,1995,11.875,0.505
5516,1996,12.38,1.745
5516,1997,14.125,1.5
5516,1998,15.625,1.625
5516,1999,17.25,0.75
5516,2000,18,3.25
5516,2001,21.25,2.5
5516,2002,23.75,1.75
5516,2003,25.5,2.25
5516,2004,27.75,1.75
5516,2005,29.5,2.5
5516,2006,32,3
5516,2007,35,3
5516,2008,38,3.5
5516,2009,41.5,1
5517,1992,4.25,0
5518,1992,3.87,0.63
5518,1993,4.5,0.37
5518,1994,4.87,0.63
5518,1995,5.5,0.37
5518,1996,5.87,1.005
5518,1997,6.875,1
5518,1998,7.875,1
5518,1999,8.875,0.875
5518,2000,9.75,1.5
5518,2001,11.25,0.75
5518,2002,12,0.75
5518,2003,12.75,0.5
5518,2004,13.25,1
5518,2005,14.25,1.5
5518,2006,15.75,2
5518,2007,17.75,3.5
5518,2008,21.25,3
5518,2009,24.25,1.5
5519,1992,6,0.87
5519,1993,6.87,0.25
5519,1994,7.12,-0.62
5519,1995,6.5,0
5519,1996,6.5,-1
5519,1997,5.5,0
5520,1992,2.87,0.51
5520,1993,3.38,0.12
5521,1992,2.75,0.87
5521,1993,3.62,1
5521,1994,4.62,1.38
5521,1995,6,1
5521,1996,7,1.5
5521,1997,8.5,1.875
5521,1998,10.375,1.875
5521,1999,12.25,1.75
5521,2000,14,2
5521,2001,16,2.75
5521,2002,18.75,2
5521,2003,20.75,3
5521,2004,23.75,2.25
5521,2005,26,3
5521,2006,29,5.25
5521,2007,34.25,5
5521,2008,39.25,5.5
5521,2009,44.75,5.75
5522,1992,2.12,0.75
5522,1993,2.87,0.88
5522,1994,3.75,1
5522,1995,4.75,0.37
5522,1996,5.12,1.88
5522,1997,7,1.125
5522,1998,8.125,1
5522,1999,9.125,1.375
5522,2000,10.5,2
5522,2001,12.5,1
5522,2002,13.5,2.25
5522,2003,15.75,1.75
5522,2004,17.5,2.75
5522,2005,20.25,0.5
5522,2006,20.75,3.25
5522,2007,24,2.5
5522,2008,26.5,2.75
5522,2009,29.25,0.25
5523,1992,1.38,0.24
5523,1993,1.62,0.25
5524,1992,1.75,0.5
5524,1993,2.25,0.25
5524,1994,2.5,0.625
5524,1995,3.125,0.125
5524,1996,3.25,1
5524,1997,4.25,0.5
5524,1998,4.75,0.25
5524,1999,5,0.5
5524,2000,5.5,0.75
5524,2001,6.25,0.75
5524,2002,7,0.625
5524,2003,7.625,-0.125
5524,2004,7.5,0
5524,2005,7.5,0
5524,2006,7.5,-0.5
5525,1992,2.5,-0.12
5525,1993,2.38,0.62
5526,1992,2.87,1.13
5526,1993,4,1.25
5526,1994,5.25,1.625
5526,1995,6.875,0.625
5526,1996,7.5,2.625
5526,1997,10.125,1.75
5526,1998,11.875,2.75
5526,1999,14.625,2.625
5526,2000,17.25,3.25
5526,2001,20.5,2.25
5526,2002,22.75,4.75
5526,2003,27.5,5.25
5526,2004,32.75,5.25
5526,2005,38,3.25
5526,2006,41.25,5.75
5526,2007,47,8.5
5526,2008,55.5,7
5526,2009,62.5,6.25
5527,1992,11.75,0.12
5527,1993,11.87,1.13
5527,1994,13,1
5527,1995,14,1
5527,1996,15,2.75
5527,1997,17.75,1.375
5527,1998,19.125,2.375
5527,1999,21.5,2.5
5527,2000,24,2.25
5527,2001,26.25,2.25
5527,2002,28.5,3.25
5527,2003,31.75,4.25
5527,2004,36,2.75
5527,2005,38.75,4.25
5527,2006,43,5.25
5527,2007,48.25,3
5527,2008,51.25,7.5
5527,2009,58.75,4.75
5528,1992,8.5,1.37
5528,1993,9.87,1.38
5528,1994,11.25,2.625
5528,1995,13.875,2.375
5528,1996,16.25,3.25
5528,1997,19.5,3
5528,1998,22.5,5
5528,1999,27.5,3
5528,2000,30.5,3.5
5528,2001,34,5.5
5528,2002,39.5,5
5528,2003,44.5,5
5528,2004,49.5,7
5528,2005,56.5,6.75
5528,2006,63.25,6.25
5529,1992,6.38,0.24
5530,1992,5.87,0.88
5530,1993,6.75,-0.88
5530,1994,5.87,-0.745
5531,1992,5.62,1
5531,1993,6.62,1.63
5531,1994,8.25,1
5531,1995,9.25,2.5
5531,1996,11.75,2.25
5531,1997,14,2.625
5531,1998,16.625,2.75
5531,1999,19.375,2.875
5531,2000,22.25,3
5531,2001,25.25,5.25
5531,2002,30.5,3.25
5531,2003,33.75,5.5
5531,2004,39.25,5.5
5531,2005,44.75,6.25
5531,2006,51,6.5
5531,2007,57.5,8
5531,2008,65.5,5
5532,1992,6.38,1.49
5532,1993,7.87,1
5532,1994,8.87,2.38
5532,1995,11.25,1.75
5532,1996,13,2.125
5532,1997,15.125,1.125
5532,1998,16.25,1.875
5532,1999,18.125,2.125
5532,2000,20.25,1.75
5532,2001,22,2.75
5532,2002,24.75,2.5
5532,2003,27.25,1
5532,2004,28.25,0
5532,2005,28.25,1.25
5532,2006,29.5,2.5
5532,2007,32,1.5
5532,2008,33.5,2
5532,2009,35.5,1
5533,1992,4.12,0.75
5533,1993,4.87,0.75
5533,1994,5.62,0.63
5533,1995,6.25,0.37
5533,1996,6.62,1.005
5533,1997,7.625,0.75
5533,1998,8.375,0.375
5533,1999,8.75,0.75
5533,2000,9.5,0.75
5533,2001,10.25,1
5533,2002,11.25,0.5
5533,2003,11.75,1
5533,2004,12.75,0.25
5533,2005,13,1
5533,2006,14,0.25
5533,2007,14.25,0.75
5533,2008,15,1
5533,2009,16,0
5534,1992,5,0.62
5534,1993,5.62,1.76
5534,1994,7.38,1.12
5534,1995,8.5,1.5
5534,1996,10,1
5534,1997,11,2.125
5534,1998,13.125,2.25
5534,1999,15.375,2.625
5534,2000,18,2.5
5534,2001,20.5,4
5534,2002,24.5,3
5534,2003,27.5,4
5534,2004,31.5,5.5
5534,2005,37,5
5534,2006,42,5.75
5534,2007,47.75,7.75
5534,2008,55.5,6.5
5534,2009,62,5.25
5535,1993,7.5,-0.12
5535,1994,7.38,0.495
5535,1995,7.875,0.995
5535,1996,8.87,1.505
5535,1997,10.375,0.625
5535,1998,11,0.875
5535,1999,11.875,0.875
5535,2000,12.75,1.75
5535,2001,14.5,1.5
5535,2002,16,1.25
5535,2003,17.25,3
5535,2004,20.25,1.5
5535,2005,21.75,2
5535,2006,23.75,3.5
5535,2007,27.25,2.25
5535,2008,29.5,4
5535,2009,33.5,2
5536,1993,2.25,0.37
5536,1994,2.62,0.63
5536,1995,3.25,0.25
5536,1996,3.5,1
5536,1997,4.5,0.875
5536,1998,5.375,0.125
5536,1999,5.5,1.25
5536,2000,6.75,1.5
5536,2001,8.25,0.75
5536,2002,9,1.25
5536,2003,10.25,1
5536,2004,11.25,1.25
5536,2005,12.5,1.75
5536,2006,14.25,1.5
5536,2007,15.75,0.75
5536,2008,16.5,2.25
5536,2009,18.75,1
5537,1993,3,0.62
5537,1994,3.62,0.88
5537,1995,4.5,0.75
5537,1996,5.25,1.25
5537,1997,6.5,0.75
5537,1998,7.25,1.5
5537,1999,8.75,0.75
5537,2000,9.5,1.25
5537,2001,10.75,1.75
5537,2002,12.5,1.5
5537,2003,14,3.5
5537,2004,17.5,2.25
5537,2005,19.75,1.75
5537,2006,21.5,4
5537,2007,25.5,3.25
5537,2008,28.75,3
5537,2009,31.75,3.5
5538,1993,3.62,1.13
5538,1994,4.75,1.875
5538,1995,6.625,0.495
5538,1996,7.12,1.63
5538,1997,8.75,1.625
5538,1998,10.375,1
5538,1999,11.375,2.625
5538,2000,14,2.5
5538,2001,16.5,4.25
5538,2002,20.75,3.75
5538,2003,24.5,5.75
5538,2004,30.25,5.25
5538,2005,35.5,4
5538,2006,39.5,6
5538,2007,45.5,7.5
5538,2008,53,8.5
5538,2009,61.5,6.75
5541,1993,4.38,0.37
5541,1994,4.75,0.75
5541,1995,5.5,0.5
5541,1996,6,0.5
5541,1997,6.5,1.125
5541,1998,7.625,0.625
5541,1999,8.25,0.75
5541,2000,9,0.75
5541,2001,9.75,1.25
5541,2002,11,1
5541,2003,12,0.5
5541,2004,12.5,1
5541,2005,13.5,0.75
5541,2006,14.25,1.75
5541,2007,16,1.25
5541,2008,17.25,1.75
5541,2009,19,0.5
5543,1993,8.5,1.75
5543,1994,10.25,1.75
5543,1995,12,3
5543,1996,15,0.25
5543,1997,15.25,2
5543,1998,17.25,1.25
5543,1999,18.5,1
5543,2000,19.5,2
5543,2001,21.5,2
5543,2002,23.5,1.75
5543,2003,25.25,3.5
5543,2004,28.75,3.25
5543,2005,32,0.25
5543,2006,32.25,1.25
5543,2007,33.5,1.75
5543,2008,35.25,2.25
5543,2009,37.5,2
5544,1993,10.25,1.25
5544,1994,11.5,2.25
5544,1995,13.75,2.75
5544,1996,16.5,1.125
5544,1997,17.625,2.125
5544,1998,19.75,1.25
5544,1999,21,1.5
5544,2000,22.5,2
5544,2001,24.5,1.75
5544,2002,26.25,2.25
5544,2003,28.5,1.5
5544,2004,30,0
5544,2005,30,4.5
5544,2006,34.5,4
5544,2007,38.5,4
5544,2008,42.5,1.5
5544,2009,44,4
5545,1993,4.87,0.88
5545,1994,5.75,1.25
5545,1995,7,0.5
5545,1996,7.5,1
5545,1997,8.5,1.5
5545,1998,10,1.5
5545,1999,11.5,0.75
5545,2000,12.25,1.25
5545,2001,13.5,0.75
5545,2002,14.25,-0.5
5545,2003,13.75,0.25
5545,2004,14,0.25
5545,2005,14.25,0.25
5545,2006,14.5,0.75
5545,2007,15.25,0.75
5545,2008,16,2.25
5545,2009,18.25,0.25
5546,1993,5.87,1.38
5546,1994,7.25,2.375
5546,1995,9.625,1.625
5546,1996,11.25,2.5
5546,1997,13.75,3.625
5546,1998,17.375,2.805
5546,1999,20.18,3.32
5546,2000,23.5,4.5
5546,2001,28,5
5546,2002,33,3.75
5546,2003,36.75,3.75
5546,2004,40.5,4
5546,2005,44.5,4.5
5546,2006,49,5.25
5546,2007,54.25,7.25
5546,2008,61.5,6
5546,2009,67.5,3.25
5547,1993,3,0.62
5547,1994,3.62,1.13
5547,1995,4.75,0.37
5547,1996,5.12,1.38
5547,1997,6.5,1.375
5547,1998,7.875,1.5
5547,1999,9.375,1.375
5547,2000,10.75,2
5547,2001,12.75,2.5
5547,2002,15.25,2.5
5547,2003,17.75,2.75
5547,2004,20.5,3.75
5547,2005,24.25,4.5
5547,2006,28.75,3.75
5547,2007,32.5,6
5547,2008,38.5,5
5547,2009,43.5,5
5548,1993,3.87,1.13
5548,1994,5,0.5
5548,1995,5.5,0
5548,1996,5.5,0.25
5548,1997,5.75,1.25
5549,1993,5.25,0.75
5549,1994,6,1.75
5549,1995,7.75,1.75
5549,1996,9.5,2
5549,1997,11.5,2
5549,1998,13.5,2.375
5549,1999,15.875,1.375
5549,2000,17.25,3
5549,2001,20.25,3
5549,2002,23.25,2
5549,2003,25.25,4.5
5549,2004,29.75,3.25
5549,2005,33,2.75
5549,2006,35.75,4.25
5549,2007,40,4.5
5549,2008,44.5,6
5549,2009,50.5,3.75
5550,1994,4,1.38
5550,1995,5.38,-0.13
5550,1996,5.25,1.125
5550,1997,6.375,1.25
5550,1998,7.625,-1
5550,1999,6.625,-0.125
5551,1994,4.12,1.26
5551,1995,5.38,0.87
5551,1996,6.25,1.625
5551,1997,7.875,1
5551,1998,8.875,0.875
5551,1999,9.75,0.25
5551,2000,10,1.5
5551,2001,11.5,1
5551,2002,12.5,1
5551,2003,13.5,1
5551,2004,14.5,1.75
5551,2005,16.25,0.25
5551,2006,16.5,1.75
5551,2007,18.25,1.25
5551,2008,19.5,1.25
5551,2009,20.75,0.5
5553,1994,5,1.125
5553,1995,6.125,0.875
5553,1996,7,1.375
5553,1997,8.375,2
5553,1998,10.375,1.875
5553,1999,12.25,0.75
5553,2000,13,2
5553,2001,15,2.5
5553,2002,17.5,2.5
5553,2003,20,3.25
5553,2004,23.25,2.5
5553,2005,25.75,3.25
5553,2006,29,5
5553,2007,34,5.5
5553,2008,39.5,5.25
5553,2009,44.75,3.75
5554,1994,2.75,0.125
5554,1995,2.875,0
5554,1996,2.875,1.5
5554,1997,4.375,0.5
5555,1994,5.12,1.38
5555,1995,6.5,1.5
5555,1996,8,1.75
5555,1997,9.75,2.5
5555,1998,12.25,0.625
5555,1999,12.875,2.375
5555,2000,15.25,2.5
5555,2001,17.75,3.25
5555,2002,21,3
5555,2003,24,4.25
5555,2004,28.25,3.25
5555,2005,31.5,4
5555,2006,35.5,2.75
5555,2007,38.25,6.5
5555,2008,44.75,5.5
5555,2009,50.25,3
5556,1994,3.12,1.13
5556,1995,4.25,0.25
5556,1996,4.5,1.25
5556,1997,5.75,-0.375
5556,1998,5.375,0.625
5556,1999,6,1.25
5556,2000,7.25,0
5556,2001,7.25,0.5
5557,1994,3.5,1
5557,1995,4.5,1.37
5557,1996,5.87,1.13
5557,1997,7,0.5
5557,1998,7.5,1.25
5557,1999,8.75,1
5557,2000,9.75,0.75
5557,2001,10.5,0.75
5557,2002,11.25,1
5557,2003,12.25,1
5557,2004,13.25,0.25
5557,2005,13.5,0
5557,2006,13.5,2
5557,2007,15.5,2
5557,2008,17.5,1.5
5557,2009,19,0
5558,1994,4.38,1
5558,1995,5.38,-0.63
5558,1996,4.75,-0.25
5558,1997,4.5,1.5
5559,1994,4.38,0.87
5559,1995,5.25,0.13
5559,1996,5.38,1.12
5559,1997,6.5,0.875
5559,1998,7.375,1.375
5559,1999,8.75,0.5
5559,2000,9.25,0.25
5559,2001,9.5,1
5559,2002,10.5,1.5
5559,2003,12,0.25
5559,2004,12.25,2.75
5559,2005,15,-1
5559,2006,14,1.75
5559,2007,15.75,1.75
5559,2008,17.5,2.25
5559,2009,19.75,1.25
5560,1994,2.75,1.125
5560,1995,3.875,0
5560,1996,3.875,1.125
5560,1997,5,-0.125
5560,1998,4.875,-1.625
5561,1994,2.87,1.13
5561,1995,4,0.5
5561,1996,4.5,1.5
5561,1997,6,0.375
5561,1998,6.375,1
5561,1999,7.375,0.375
5561,2000,7.75,1
5561,2001,8.75,1.75
5561,2002,10.5,0.5
5561,2003,11,1.75
5561,2004,12.75,1.25
5561,2005,14,1.5
5561,2006,15.5,2.5
5561,2007,18,1.25
5561,2008,19.25,2.75
5561,2009,22,1
5562,1994,8.87,3.38
5562,1995,12.25,1.5
5562,1996,13.75,1.125
5562,1997,14.875,1.875
5562,1998,16.75,2.75
5562,1999,19.5,2.25
5562,2000,21.75,1.75
5562,2001,23.5,3.75
5562,2002,27.25,2.5
5562,2003,29.75,3.5
5562,2004,33.25,2.5
5562,2005,35.75,3.25
5562,2006,39,5
5562,2007,44,4.25
5562,2008,48.25,5.25
5562,2009,53.5,4.75
5563,1994,7.12,1.63
5563,1995,8.75,1.5
5563,1996,10.25,1
5563,1997,11.25,1.75
5563,1998,13,2
5563,1999,15,1.25
5563,2000,16.25,4.25
5563,2001,20.5,3.25
5563,2002,23.75,2.5
5563,2003,26.25,3.25
5563,2004,29.5,3
5563,2005,32.5,4.75
5563,2006,37.25,4.25
5563,2007,41.5,6.25
5563,2008,47.75,6.5
5563,2009,54.25,6.25
5565,1994,3.5,0.25
5565,1995,3.75,1
5565,1996,4.75,0.75
5565,1997,5.5,1.25
5565,1998,6.75,1.25
5565,1999,8,1.5
5565,2000,9.5,1.75
5565,2001,11.25,2.25
5565,2002,13.5,1
5565,2003,14.5,2.75
5565,2004,17.25,1.5
5565,2005,18.75,3.5
5565,2006,22.25,2.25
5565,2007,24.5,4
5565,2008,28.5,4
5565,2009,32.5,4
5566,1994,5.5,1.5
5566,1995,7,0.62
5566,1996,7.62,0.88
5566,1997,8.5,1.625
5566,1998,10.125,1.125
5566,1999,11.25,1.25
5566,2000,12.5,2.25
5566,2001,14.75,1.5
5566,2002,16.25,2
5566,2003,18.25,1.75
5566,2004,20,0.75
5566,2005,20.75,2
5566,2006,22.75,3
5566,2007,25.75,2.5
5566,2008,28.25,3.25
5566,2009,31.5,3.25
5567,1994,4.87,1.51
5567,1995,6.38,0.49
5567,1996,6.87,1.13
5567,1997,8,1.75
5567,1998,9.75,2
5567,1999,11.75,1.25
5567,2000,13,2.25
5567,2001,15.25,2.25
5567,2002,17.5,2.5
5567,2003,20,1
5567,2004,21,3.5
5567,2005,24.5,3
5567,2006,27.5,3
5567,2007,30.5,5.25
5567,2008,35.75,6.25
5567,2009,42,2.75
5568,1994,7.62,1.005
5568,1995,8.625,1.625
5568,1996,10.25,1.5
5568,1997,11.75,2
5568,1998,13.75,0.75
5568,1999,14.5,0.75
5568,2000,15.25,2
5568,2001,17.25,0.25
5568,2002,17.5,0.25
5568,2003,17.75,0.75
5568,2004,18.5,2.5
5568,2005,21,2
5568,2006,23,1.75
5568,2007,24.75,2
5568,2008,26.75,3.75
5568,2009,30.5,1.75
5569,1994,2.38,1.495
5569,1995,3.875,-0.005
5569,1996,3.87,0.255
5569,1997,4.125,0.75
5569,1998,4.875,1
5569,1999,5.875,1.875
5569,2000,7.75,0
5569,2001,7.75,0.75
5569,2002,8.5,1
5569,2003,9.5,0.25
5569,2004,9.75,0.75
5569,2005,10.5,0.5
5569,2006,11,0.5
5569,2007,11.5,0.25
5569,2008,11.75,1.5
5569,2009,13.25,0.75
5572,1994,2.12,1.13
5572,1995,3.25,-0.38
5572,1996,2.87,0.755
5572,1997,3.625,0.875
5572,1998,4.5,0.375
5572,1999,4.875,0.125
5572,2000,5,1.25
5572,2001,6.25,0.75
5572,2002,7,0.5
5572,2003,7.5,0.5
5572,2004,8,1.5
5572,2005,9.5,0
5572,2006,9.5,1.5
5572,2007,11,1.75
5572,2008,12.75,2.25
5572,2009,15,1.25
5573,1994,1.87,0.13
5573,1995,2,-0.13
5573,1996,1.87,0.38
5573,1997,2.25,0.875
5573,1998,3.125,-0.125
5573,1999,3,0.25
5573,2000,3.25,0.25
5573,2001,3.5,1
5573,2002,4.5,0
5573,2003,4.5,0.75
5573,2004,5.25,0.75
5573,2005,6,0
5573,2006,6,1.75
5573,2007,7.75,0.75
5573,2008,8.5,1.5
5573,2009,10,0.75
5574,1994,6.62,0.255
5574,1995,6.875,1.125
5574,1996,8,1
5574,1997,9,1.375
5574,1998,10.375,0.875
5574,1999,11.25,1.75
5574,2000,13,1.5
5574,2001,14.5,2
5574,2002,16.5,2.5
5574,2003,19,1.75
5574,2004,20.75,4
5574,2005,24.75,1.5
5574,2006,26.25,2.75
5574,2007,29,2.75
5574,2008,31.75,3.25
5574,2009,35,5
5575,1994,5.12,0.88
5575,1995,6,1.38
5575,1996,7.38,1.995
5575,1997,9.375,1.375
5575,1998,10.75,2.25
5575,1999,13,1.5
5575,2000,14.5,2
5575,2001,16.5,2.5
5575,2002,19,2.5
5575,2003,21.5,2.75
5575,2004,24.25,2.5
5575,2005,26.75,3
5575,2006,29.75,3.5
5575,2007,33.25,4.5
5575,2008,37.75,4.25
5575,2009,42,4.5
5576,1994,3.87,0.88
5576,1995,4.75,1.5
5577,1994,7,2.25
5577,1995,9.25,1.62
5577,1996,10.87,3.255
5577,1997,14.125,2
5577,1998,16.125,2.125
5577,1999,18.25,2.25
5577,2000,20.5,3.25
5577,2001,23.75,2.5
5577,2002,26.25,3.75
5577,2003,30,3.25
5577,2004,33.25,3.5
5577,2005,36.75,3.25
5577,2006,40,5.5
5577,2007,45.5,5.5
5577,2008,51,4.75
5577,2009,55.75,4
5578,1994,1.75,0.75
5578,1995,2.5,0.25
5578,1996,2.75,0.75
5578,1997,3.5,0.875
5578,1998,4.375,0.625
5578,1999,5,1.75
5578,2000,6.75,0.25
5578,2001,7,0.5
5578,2002,7.5,1.25
5578,2003,8.75,1.25
5578,2004,10,1
5578,2005,11,0.75
5578,2006,11.75,2.25
5578,2007,14,2.75
5578,2008,16.75,3.5
5578,2009,20.25,2
5579,1994,9,0.75
5579,1995,9.75,0.5
5579,1996,10.25,2
5579,1997,12.25,1.375
5579,1998,13.625,0.625
5579,1999,14.25,2
5579,2000,16.25,1.75
5579,2001,18,1.75
5579,2002,19.75,1.25
5579,2003,21,1.25
5579,2004,22.25,2
5579,2005,24.25,2.25
5579,2006,26.5,2.5
5579,2007,29,3.25
5579,2008,32.25,2.5
5579,2009,34.75,3
5580,1994,1.38,0.245
5580,1995,1.625,-0.245
5580,1996,1.38,1.12
5580,1997,2.5,-0.125
5580,1998,2.375,-0.125
5580,1999,2.25,0.125
5580,2000,2.375,0.875
5581,1994,3,1.5
5581,1995,4.5,0
5581,1996,4.5,1.5
5581,1997,6,0.875
5581,1998,6.875,1
5581,1999,7.875,0.625
5581,2000,8.5,1
5581,2001,9.5,0.75
5581,2002,10.25,1
5581,2003,11.25,0.25
5581,2004,11.5,1.5
5581,2005,13,2.5
5581,2006,15.5,1.75
5581,2007,17.25,1.5
5581,2008,18.75,2.5
5581,2009,21.25,2.5
5582,1995,3.25,0.62
5582,1996,3.87,0.755
5582,1997,4.625,1.375
5582,1998,6,0.25
5582,1999,6.25,0.5
5582,2000,6.75,0.5
5582,2001,7.25,1
5582,2002,8.25,0.75
5582,2003,9,0.5
5582,2004,9.5,1.25
5582,2005,10.75,0.75
5582,2006,11.5,1.75
5582,2007,13.25,1.5
5582,2008,14.75,2.75
5582,2009,17.5,1
5583,1995,4.75,0.12
5583,1996,4.87,1.13
5583,1997,6,1
5583,1998,7,-0.25
5583,1999,6.75,0.75
5583,2000,7.5,-0.5
5583,2001,7,-0.25
5584,1995,3.625,0.875
5584,1996,4.5,1
5584,1997,5.5,1
5584,1998,6.5,1.5
5584,1999,8,1.25
5584,2000,9.25,2.25
5584,2001,11.5,2
5584,2002,13.5,2
5584,2003,15.5,2.75
5584,2004,18.25,3.25
5584,2005,21.5,2.5
5584,2006,24,3.5
5584,2007,27.5,4
5584,2008,31.5,5.75
5584,2009,37.25,3.75
5585,1995,5.75,0.75
5585,1996,6.5,1.125
5585,1997,7.625,1.25
5585,1998,8.875,1.25
5585,1999,10.125,1.125
5585,2000,11.25,1.75
5585,2001,13,1.25
5585,2002,14.25,1
5585,2003,15.25,0.75
5585,2004,16,2
5585,2005,18,2.5
5585,2006,20.5,4.25
5585,2007,24.75,2.5
5585,2008,27.25,3
5585,2009,30.25,1
5586,1995,3.38,0.74
5586,1996,4.12,1.005
5586,1997,5.125,0.25
5587,1995,12.25,2.62
5587,1996,14.87,1.38
5587,1997,16.25,1.5
5587,1998,17.75,2.25
5587,1999,20,2
5587,2000,22,2.25
5587,2001,24.25,2
5587,2002,26.25,1.75
5587,2003,28,1.75
5587,2004,29.75,2.5
5587,2005,32.25,3
5587,2006,35.25,3
5587,2007,38.25,3.25
5587,2008,41.5,4
5587,2009,45.5,3.5
5588,1995,5.25,0.62
5588,1996,5.87,0.505
5588,1997,6.375,1
5588,1998,7.375,1.375
5588,1999,8.75,0.25
5588,2000,9,1.5
5588,2001,10.5,1.25
5588,2002,11.75,0.75
5588,2003,12.5,1
5588,2004,13.5,1.75
5588,2005,15.25,1.75
5588,2006,17,2.25
5588,2007,19.25,1.75
5588,2008,21,2.25
5588,2009,23.25,1
5589,1995,4.75,0.25
5589,1996,5,0.75
5589,1997,5.75,0.375
5589,1998,6.125,1
5589,1999,7.125,1.125
5589,2000,8.25,0.75
5589,2001,9,0.5
5589,2002,9.5,0.25
5589,2003,9.75,0.25
5589,2004,10,0.25
5589,2005,10.25,0.25
5589,2006,10.5,0
5589,2007,10.5,2
5589,2008,12.5,2
5589,2009,14.5,-1
5590,1995,4.25,0
5590,1996,4.25,0.625
5590,1997,4.875,1.125
5590,1998,6,0.625
5590,1999,6.625,0.625
5590,2000,7.25,1.25
5590,2001,8.5,0.75
5590,2002,9.25,0.5
5590,2003,9.75,1.75
5590,2004,11.5,1.5
5590,2005,13,1.25
5590,2006,14.25,1.5
5590,2007,15.75,2.75
5590,2008,18.5,1.5
5590,2009,20,1
5591,1995,11.875,1.625
5591,1996,13.5,2.375
5591,1997,15.875,2.625
